Text;Date;LikesCount;RepostCount;URLs
Когда ученые вскрыли живот мертвого кита-кашалота, их глазам открылась леденящая сердце картина    В начале прошлого года на берега Северного моря стали выбрасываться кашалоты. Подобные загадочные случаи были зафиксированы и раньше, но этот был самым массовым. Тела китов находили в Великобритании, Голландии, Германии и Дании. Ученые предполагали, что все животные принадлежат одному косяку, который попросту заблудился и вместо вод Северной Атлантики попал на мелководье. Но, когда они вспороли брюхо самого большого кита, их глазам открылась ужасающая правда…    Кашалоты – самые крупные из зубатых китов и самые огромные в мире хищники. Эти животные находятся в списке видов дикой природы, находящихся под угрозой вымирания. Когда ученые решили установить причину смерти кашалота и разрезали его брюхо, их глазам открылась жуткая картина. Вот что находилось в желудке кита.    Весь желудок животного был забит мусорными пакетами и пластиком! Именно это и стало причиной его смерти. И хотя ученые были огорчены, они ничуть не удивились: пластик, попадающий в мировой океан, ежедневно убивает множество морских животных, в том числе китов, дельфинов и черепах. Попадая в пищевод, пластик забивает и блокирует работу желудка, в результате чего животное медленно и мучительно умирает от голода и токсических веществ.    По данным Университета Каролины, что в Лос-Анджелесе, ежегодно в мировой океан попадает около 20 миллионов тонн пластика! Большинство его видов разлагается в течение нескольких сотен лет. Но даже биопластик токсичен для животных и может привести к смерти.    Это еще одно напоминание о том, как безответственно мы относимся к природе и окружающей среде, в своей самоуверенности забывая, что все еще являемся ее частью!    Поделитесь этой статьей со знакомыми и помогите распространить это важное сообщение среди людей планеты !!!  Источник: enzn.ru;23 05 2019 15:43:00;658;269;https://pp.userapi.com/c847017/v847017676/206d8c/bD1Xr5HhVvg.jpg https://pp.userapi.com/c847017/v847017676/206d85/9uu1cEvccIg.jpg https://pp.userapi.com/c847017/v847017676/206d7e/IKD-jl-lbwo.jpg https://pp.userapi.com/c847017/v847017676/206d77/I5bjK3aykz4.jpg
В Нидерландах появились первые жертвы 5G: в Гааге тысячами гибнут скворцы.    В настоящее время по всему миру разворачивается новая сеть для мобильной телефонии, получившая название 5G. Где-то она сразу начинает работать в полную силу, где-то тестируется. В частности, тесты начались в Нидерландах, в Гааге.    Сколько начало работать мачт точно неизвестно, но местные экологи сразу определили три: на железнодорожной станции Hollands Spoor, в районе местного телецентра и в районе парка Гюйгенса.    Самих мачт без специальных поисков не видно, однако с началом их работы с неба начали падать птицы. счет погибших птиц идет на сотни в масштабах парка Гюйгенса и на тысячи в масштабах города.    Поскольку никто погибшими птицами в городе в целом не занимается, точной статистики по всей Гааге нет. Однако в парке Гюйгенса существует специальная служба, которая погибшими животными как раз и занимается – но только в пределах парка. Вот их статистика:    Пятница, 19 октября – 30 мертвых скворцов.  Среда, 24 октября – 30 мертвых скворцов.  Четверг, 25 октября – 88 мертвых скворцов.  Четверг, 1 ноября – 138 мертвых скворцов.    Пятница, 2 ноября – 7 мертвых скворцов  Суббота, 3 ноября – 44 мертвых скворца.    Первым, о чем подумали работники парка, была некая птичья эпидемия. Хотя для эпидемии все было странно, поскольку больную птицу специалист сразу отличит от здоровой. Птица, умершая от болезни будет, как правило истощенная, будут проблемы с оперением, внутри больной птицы всегда есть какие-то паразиты. Но все мертвые птицы были на вид абсолютно здоровы и никакого возбудителя в них не было найдено.    И только когда в парк пришли экологи и сообщили смотрителям, что у них там работает башня 5G – всё сразу стало понятно.    Тогда экологи пришли в офис компании, которая занимается тестами 5G и стали там показывать менеджерам мешки мертвых скворцов. В ответ менеджеры привели какого-то клоуна с бородой и в очках, который стал загибать пальцы и рассказывать, что у 5G длина волны точно соответствует длине тела скворца. Поэтому скворцы вступают с передатчиками в резонанс и погибают. Для животных, чей размер больше длины волны, 5G угрозы не представляет.    Услышав такие умные речи, подкрепленные рисование формул, растерянные экологи ушли в раздумьях. И в ходе этих раздумий выяснилось, что самую первую мачту 5G тестировали в некоем Гронингене – еще в январе 2017 года. А поскольку Голландия – это страна ферм и коров, то под “длину волны” первыми попали коровы.    На 5 фермах в районе, где они были испытаны мачты 5G, коровы очень странно реагировали на попытки включения вышек: они начинали страшно мычать, бросаться рогами друг на друга и проламывать головой стены сараев. Коровы паниковали целыми стадами, поэтому испытания в том районе власти были вынуждены прекратить. Однако похоже, что теперь власти стран всего мира решили испытать 5G еще и на людях. К чему это все приведет сайт голландских экологов не знает.  Источник: https://subscribe.ru/group/10-v-polzu-istinyi/15281110/;08 05 2019 6:22:00;1334;515;https://sun3-3.userapi.com/c844216/v844216196/1e6a0d/Aas24FgoNZ0.jpg https://pp.userapi.com/c844216/v844216196/1e6a04/UvLtmtcZrVY.jpg https://sun3-3.userapi.com/c844216/v844216196/1e69fc/EcU-2jg8EPU.jpg
КАМИКАЦУ ИЛИ КАК ЯПОНЦЫ СОРТИРУЮТ МУСОР НА 34 ВИДА    Когда в России речь заходит о раздельном сборе мусора, то и дело раздаются возгласы, что это требует слишком больших усилий и много времени. Однако пугающие россиян перспективы отделения стекла от бумаги ни в какое сравнение не идут с теми усилиями, которые предпринимают жители небольшого японского поселка Камикацу. Они сортируют свои отходы на целых 34 категории, отделяя, например, алюминиевые банки от стальных и картонные коробки от бумажных листовок.    В 2003 году поселок принял жесткую программу, которая предполагала постепенный переход к 100% переработке отходов. Раньше поселок сжигал большую часть своего мусора, но администрация решила, что это наносит слишком большой вред окружающей среде. Мусоросжигательные заводы производят слишком большие выбросы парниковых газов и токсинов, которые могут в конечном итоге попасть в пищу человека.    Прежде чем весь поселок стал дружно привозить свои помытые и четко рассортированные отходы в центр приема вторсырья, жителям потребовалось какое-то время на освоение непростых правил. (Хотя они сами сортируют отходы перед тем, как отправиться в центр, рабочие следят, чтобы жители не путали баки и бросали отходы туда, куда нужно.)    Теперь этот процесс вошел у них в привычку. В поселке также есть магазин, куда люди могут принести ненужную одежду или мебель и обменять их бесплатно на вещи, оставленные их соседями.    Помимо этого в поселке есть небольшой цех по производству из старых вещей. Например, местные женщины мастерят там из старых кимоно мягкие игрушки.    Сегодня поселок отправляет на переработку, использует повторно или компостирует 80% своих отходов, остаток же пока идет на свалку.    Поселку удалось сэкономить одну треть тех расходов, которые они раньше тратили на сжигание мусора. К 2020 году жители Камикацу надеются достичь полного нуля отходов и закрыть свалку.    В последние годы все больше городов в разных странах мира заявляют о своих целях радикально сократить отходы. Так в 2015 году Сан-Диего объявил о своих планах уменьшить количество мусора, отправляемого на свалку, на 75% к 2030 году и перестать захоранивать мусор к 2040 году. Нью-Йорк также поставил перед собой амбициозную цель достичь нуля отходов через 15 лет.  Источник: [club172669214|Разделяю сердцем];04 05 2019 13:11:00;177;57;https://pp.userapi.com/c845416/v845416582/1164d7/8IiRI3e2yjA.jpg
?? Мечты из мусора ( 2009) ??  Фильм посвящен талантливому архитектору Майклу Рейндолдсу, который занимается реализацией концепции автономных домов – жилья, которое самостоятельно вырабатывает тепло, воду, и даже еду. Эти дома перерабатывают все отходы человеческой жизнедеятельности, и сами сделаны из этих отходов, что предоставляет возможность жить, не засоряя окружающую среду.  Несмотря на гениальность и простоту идеи Майкла, ему пришлось бороться с архитектурной бюрократией и устаревшими нормативами по созданию жилья, в суде доказывая состоятельность своей мечты. Этот фильм создан как портрет экстраординарного архитектора, мечтающего изменить мир, пусть даже на первый взгляд его проекты выглядят не слишком величественно.    Оригинальное название: Мусорный воин;20 04 2019 12:20:11;150;59;https://pp.userapi.com/c845221/v845221245/17761c/MPpZXS65y3c.jpg https://pp.userapi.com/c628318/u140305/video/y_d17f7cb0.jpg
НОВАЯ СИСТЕМА ОЧИСТКИ ИЗБАВИТ ОКЕАН ОТ БОЛЬШОГО ТИХООКЕАНСКОГО МУСОРНОГО ПЯТНА  Голландское предприятие The Ocean Cleanup вложило ни один миллион долларов в свою новую разработку, и вот после нескольких лет испытаний, в первую неделю сентября, в море появилась первая система сбора мусора. System 001 путешествовала по заливу Сан-Франциско, готовясь к своему путешествию к Большому тихоокеанскому мусорному пятну.  «Я очень счастливый человек. То, что сейчас происходит — это годы подготовки всей команды и теперь мы наблюдаем результат», — говорит один из специалистов The Ocean Cleanup ван Дален в прямой трансляции.  Система созданная Ocean Cleanup – это сложная серия насосно-компрессорных труб (трубопровод), которая согнута в большую чем-то напоминающую букву «U» форму. Трехметровая «юбка» висит под этим трубопроводом и захватывает пластиковый мусор, который плывет по течению, таким образом являясь ловушкой для мусора. Цель проекта состоит в том, чтобы вытащить этот гигантский трубопровод в Тихий океан с помощью корабля, а затем припарковать его на Большом тихоокеанском мусорном пятне, массивной мусорной куче, которая десятилетиями загрязняет воды.  Члены экипажа на борту судна смогут собирать мусор из «юбки» и отправляться обратно на материк для переработки. По данным USA Today, корабль-сборщик мусора будет забирать «улов» на переработку каждые 6-8 недель.  Команда Ocean Cleanup надеется сократить Большое тихоокеанское мусорное пятно наполовину через пять лет, но для этого потребуется намного больше, чем одна System 001. Команда планирует масштабировать свою разработку до 60 «систем», создав целый флот устройств для ловли пластика, чтобы выполнить свои обещания в установленный срок.  Запуск System 001 является важнейшим первым шагом в этой стратегии. После того, как 2-3 недели тестирования будут завершены, она отправится к Большому тихоокеанскому мусорному пятну, где наконец, сможет начать разрушать этот огромный «памятник» загрязнению океана. Кстати, это давняя мечта 24-летнего основателя проекта Бояна Слэта, который начал работать над данной концепцией будучи еще подростком, и конечно же это большая мечта экологов во всем мире, которые борются за чистоту океанов и здоровье их обитателей.;18 04 2019 15:50:00;214;53;https://sun3-1.userapi.com/c847122/v847122679/f0185/sI1P943KRvE.jpg
"Инициатива одного голландца.    Голландец Томми Клейн, добираясь до своей работы на велосипеде, каждый день проезжал мимо ужасно замусоренного берега. В какой-то момент он просто взял инициативу в свои руки - и начал каждый день собирать по мешку мусора. Нет, это был не его мусор, и нет, никто его не принуждал - он просто это делал, показав таким образом окружающим отличный пример.    Своими начинаниями Томми поделился с друзьями на Facebook, и как результат - к Томми присоединился его друг Рик. Так дело, конечно, пошло веселее и быстрее. К тому же, некоторые велосипедисты, проезжавшие мимо этого места, останавливались, интересовались и высказывали свое одобрение. Это очень мотивирует. ""Идея была мотивировать людей собрать один мешок мусора хотя бы раз в год. На это уходит всего 30 минут, а результат действительно поражает.""  До и после;какой был берег набережной;первый пакет собранного мусора.";17 04 2019 13:06:01;145;26;https://pp.userapi.com/c848616/v848616833/be5ad/I4R9vvaQxHI.jpg https://pp.userapi.com/c848616/v848616833/be5a5/l705TdmBELA.jpg https://pp.userapi.com/c848616/v848616833/be59d/MN-3uKQdPCA.jpg
"Как думаете, сколько человек живет на этом острове в Тихом океане? Сто тысяч? Тысяча? Неправильно! Ни одного! Это необитаемый остров Хендерсон. От него до ближайшего материка 4 тыс. километров. Но, несмотря на это, он весь покрыт пластиковым мусором, принесенным океаном. Вспомните этот остров, когда вам предложат бесплатный пакет, одноразовый стаканчик или пластиковую трубочку.   Источник: [club86526590|Цель - ""Ноль отходов""]";17 04 2019 8:14:00;355;130;https://pp.userapi.com/c846122/v846122164/1786a6/1hIhG18UJNA.jpg
ДВЕ ОБЫЧНЫЕ ДЕВОЧКИ СПАСЛИ ЦЕЛЫЙ ОСТРОВ  Теперь их знает весь мир!    В этом году на Бали полностью запретят пластиковые пакеты. А добились этого решения две обычные девочки. Сестрам Мелати и Изабель Вийсен было 10 и 12 лет, когда они начали кампанию Bye Bye Plastic Bags против загрязнения их родного острова. Чтобы привлечь к себе внимание, девочки даже объявляли голодовку. И им удалось высказаться достаточно громко, чтобы их услышала вся планета.    Индонезия — один из крупнейших производителей пластиковых отходов в мире: свою лепту вносят и туристы, и местные жители. Один только Бали производит 680 кубометров мусора в день: по размеру это равняется 14-этажному зданию. Из них перерабатывается только 5%. Почти весь пластик после использования попадает в океан, и в сезон дождей вода и ветер пригоняют кучи мусора к берегу и пляжам. Бали и еще 17 тыс. других индонезийских островов покрываются плотным слоем пластика.    Мелати и Изабель Вийсен родились на Бали, любят его, и им больно было видеть, во что превратились местные пляжи. В 2013 году после урока о мировых лидерах, таких как Нельсон Мандела и леди Диана, сестры спросили себя: «Что мы можем сделать для своего острова прямо сейчас?» — и решили сосредоточиться на проблеме мусора. Так родилась идея проекта Bye Bye Plastic Bags, целью которого стал запрет пластиковых пакетов на Бали.    Их первым шагом была петиция губернатору об этом запрете. Они собрали более 100 тыс. подписей, но губернатор не отнесся к девочкам серьезно и полтора года не мог рассмотреть петицию. «Мусор — это естественное явление», — говорил он. И тогда сестры объявили голодовку до тех пор, пока он не примет их. Они убедили в необходимости этой меры родителей, друзей и учителей и не ели от рассвета до заката, рассказывая об этом в соцсетях. Через сутки их забрала из школы полиция. И доставила в офис губернатора, который поблагодарил девочек за их борьбу и подписал официальный документ о том, что в 2018 году пластиковые пакеты на Бали будут полностью запрещены.    Конечно, сестры не ограничились петицией. Они собрали команду из детей-единомышленников и с их помощью начали организовывать рейды по очистке пляжей. Самым крупным их успехом стала акция по уборке мусора, на которой им удалось собрать 12 тыс. волонтеров.    Изабель и Мелати также организуют просветительские лекции и презентации о вреде использования пластика и выступают в школах, на фестивалях и на пляжах острова. А еще они раздают сумки из органических материалов (например из переработанных газет) и наклеивают стикеры со своим логотипом на двери магазинов и ресторанов, которые объявили себя свободными от пластика, рассказывая о них в соцсетях и СМИ.    Благодаря «Зеленой школе», в которой учатся девочки, они получили поддержку многих известных людей и компаний и сейчас тесно сотрудничают с ООН, а также выступили на телеканале TED и на различных мероприятиях в Индии, Великобритании и США.    В 2017 году за свою экологическую борьбу девочки получили старейшую немецкую награду Bamby. Компания Bye Bye Plastic Bags теперь является крупной организацией с филиалами в нескольких странах. «Мы доказали, что дети могут все. Не позволяйте никому говорить, что вы слишком молоды и чего-то не понимаете, — заявляют Изабель и Мелати. — Меняйте мир. Мы не говорим, что это легко. Но мы говорим, что это того стоит. Мы не остановимся, пока первым вопросом прилетающим к нам туристам не будет такой: «Добро пожаловать на Бали. У вас есть при себе незадекларированные пластиковые пакеты?»    Если Мелати и Изабель могут, то можем и мы. Присоединяйтесь к сторонникам чистой планеты!;14 04 2019 12:29:00;436;103;https://pp.userapi.com/c848636/v848636290/16af4e/B31HceCBnU4.jpg https://pp.userapi.com/c848636/v848636290/16af47/O5tgch0SOa0.jpg https://pp.userapi.com/c848636/v848636290/16af40/t6o06kJw37c.jpg
"""Жертвы и пленники дельфинариев""    Сегодня вы узнаете о том, что дельфины и касатки живут в дельфинариях в разы меньше, чем могли бы жить на воле. Стоит ли ваше развлечение их жизней?";13 04 2019 12:14:00;177;57;https://sun3-3.userapi.com/c849432/v849432771/14fc7c/P3CcYss0Pqc.jpg
Американец с помощью объятий утешил огромного медведя. Видео было опубликовано на канале нью-йоркского Центра помощи осиротевшим животным.    - Я уверен, вы ведёте себя со своими медведями так же, когда у них выдался тяжёлый день, - говорится в подписи к записи.    Как выяснило издание Huffington Post, медведь приболел, и ему вызвали ветеринара. Но визит доктора косолапого сильно расстроил. И тогда друг решил его приободрить.    Смельчака на видео зовут Джим Ковальчик, а хищника - Джимбо. Они дружат уже 23 года - столько лет медведю. Парк, где родился мишка, закрылся очень скоро после его появления на свет. И тогда малыша приютил Ковальчик. А сейчас Джимбо весит 680 кг! Но продолжает слушаться своего друга-человека.    В 2015 году Ковальчик с женой открыли Центр помощи осиротевшим животным. Сейчас в нём живут 11 медведей. А ещё - лошади, олени и белки.;30 03 2019 16:36:00;113;23;https://pp.userapi.com/c845121/v845121452/1a43f8/0f-roWRZ6go.jpg
"Португалия запретила выступления диких животных в цирке    В парламенте Португалии приняли закон, который запрещает использование диких животных в цирковых представлениях. Решение депутатов сопровождалось аплодисментами.  В тексте упоминается более сорока видов животных. Так, с арен должны убрать львов, тигров, слонов, верблюдов и зебр. Всего - более тысячи животных из разных цирков.  ""Диким животным не место в цирке. Люди должны научиться радовать себя, не причиняя страданий животным"", - сообщила глава местной группы по защите прав животных Бьянка Сантос.";26 03 2019 16:09:51;283;41;https://pp.userapi.com/c850620/v850620366/aa3a2/1GqAWqFt6gI.jpg
Каждый год этот пингвин возвращается к человеку, который спас ему жизнь.;17 03 2019 12:23:29;336;52;https://sun3-2.userapi.com/c850724/v850724024/54858/oMOaD3AAZUU.jpg
Эти два норвежских парня просто прогуливались неподалеку, как вдруг услышали непонятные звуки. Оказалось, что по собственной неосторожности в воду упал ягненок. Цепляясь за камни и крепко держа друг друга за руки, они рискнули собственной жизнью, чтобы спасти бедное животное.;16 03 2019 12:07:00;122;6;https://pp.userapi.com/c841535/v841535938/33624/5BN5XaohZ-Y.jpg https://pp.userapi.com/c841535/v841535938/3361c/heFx1Zaa8zE.jpg https://pp.userapi.com/c841535/v841535938/33614/fVroMSe18PY.jpg
ПАРЕНЬ СПАСАЕТ СОБАКУ, ПРОВАЛИВШУЮСЯ ПОД ЛЁД  Об этой истории, произошедшей в Домодедове, пишут СМИ всего мира. Американцы рассказали о русском парне Иване, мужественно проламывающем лёд руками, чтобы спасти собаку.    Вот что пишут американцы: «Эти невероятные кадры показывают человека, который руками буквально выламывает лёд, чтобы спасти собаку, провалившуюся в воду пруда».    21-летний Иван остановил свою машину возле пруда, чтобы помочь другому автомобилисту, у которого сломалась машина. В то время как два парня разговаривали, раздался собачий лай и они увидели, что посреди пруда барахтается пёс.   Они попылись спасти его при помощи каких-то подручных средств, пытались протянуть ветки, но вскоре поняли, что это не поможет. Не раздумывая больше ни минуты парень, который и в армии-то не служил из-за проблем с сердцем, разделся и бросился спасать собаку. С трудом проламывая руками лёд, Иван всё-таки добрался до неё, схватил и потащил к берегу.;16 03 2019 6:49:00;96;13;https://pp.userapi.com/c622519/u140290992/video/x_ba9a1b51.jpg
РУССКИЙ КАПКАН новый фильм 2018 ВЫРУБКА ЛЕСОВ В СИБИРИ и ПРИМОРЬЕ КАПКАН ДЛЯ КИТАЙЦЕВ;10 02 2019 10:06:36;100;37;https://pp.userapi.com/c845321/v845321862/35443/smfwYD_4yxw.jpg
"С 1970-х годов человечество уничтожило 60% животных на планете    Люди уничтожают среду обитания животных ради сельского хозяйства и продолжают истреблять их ради пищи    Москва. 30 октября. INTERFAX.RU - Человечество уничтожило 60% млекопитающих, птиц, рептилий и рыб, начиная с 1970-х годов, сообщает The Guardian со ссылкой на отчет Всемирного фонда дикой природы (WWF).    Подготовленный WWF совместно с Лондонским зоологическим обществом Индекс живой планеты показывает, что в период с 1970-го по 2014 год планета лишилась 60% видов; четыре года назад этот показатель составлял 52%.    Основную опасность для природы представляет уничтожение естественной среды обитания ради сельскохозяйственных нужд. Три четверти суши в настоящее время так или иначе были затронуты человеком. Другая проблема - это истребление животных ради пищи. Не менее 300 видов млекопитающих полностью исчезли в результате охоты человека. Океаны наоборот переполнены рыбой, но половина ее выращивается искусственно.    Также негативную роль играет химическое загрязнение: половина живущих в мире касаток уже обречены погибнуть из-за используемых в электротехнике и практически не перерабатываемых полихлорированных бифенилов. В это же время, человек переселяет в природу агрессивные виды из других регионов, а также активно торгует животными, способствуя распространению болезней.    Самая плачевная ситуация в Южной и Центральной Америке, где популяции позвоночных сократились на 89% из-за постоянного уничтожения диких лесов. Каждые два месяца исчезает часть тропической саванны размером с Лондон.    Постоянно растущее потребление ресурсов планеты уничтожает среду обитания, которая формировалась миллиарды лет и от которой зависит чистый воздух и чистая вода, необходимые самому человечеству. Больше всего страдают реки и озера - там популяции диких видов сократились на 83% из-за использования пресной воды в сельском хозяйстве и строительства дамб. Специалисты WWF называют отказ от мяса одним из путей сокращения урона, наносимого дикой природе.    По словам экспертов, сейчас в мире началась шестая волна массового вымирания, но первая, причиной которой стал конкретный вид - человек.    Исследователи полагают, что всего за историю цивилизации были истреблены 83% млекопитающих и половина всех растений. Даже если бы уничтожение видов остановилось сегодня, природе потребуется 5-7 млн лет, чтобы восстановиться.";25 01 2019 10:51:40;358;104;https://pp.userapi.com/c849428/v849428879/a82a9/IV8HeTAh43c.jpg
Миллионы американцев верят в русалок, вампиров, бигфута, зомби и Санта-Клауса. Однако каждый четвертый житель США всё ещё не верит в изменение климата. Это абсурдное противоречие стало причиной появления «Лиги климата» — группы вымышленных персонажей, выполняющих амбициозную миссию по борьбе со скептицизмом вокруг реальности климатического кризиса. Независимо от того, сколько людей верит в мифических существ, одно можно сказать точно: изменение климата реально, и оно ставит под угрозу будущее каждого из нас.;11 01 2019 13:59:17;94;25;https://pp.userapi.com/c852136/v852136848/66d0c/IzISXiUmwUc.jpg https://pp.userapi.com/c852136/v852136848/66d03/UW4OhmkV3LM.jpg https://pp.userapi.com/c852136/v852136848/66cfa/4HVkODae1Gs.jpg https://pp.userapi.com/c852136/v852136848/66cf1/VTJfVqHHLyA.jpg https://pp.userapi.com/c852136/v852136848/66ce8/tZn8NcqOWkQ.jpg
"""Когда ученые говорят, что белые медведи вымирают, мне бы хотелось, чтобы люди знали, как это выглядит. А выглядит это буквально так"" - рассказывает фотограф Пол Никлен.    ""Так выглядит умирающий от голода белый медведь. Слабые мышцы, атрофировавшиеся из-за продолжительного голода, едва держат его на ногах. Мы наблюдали издалека за тем, как он мучительно передвигался в направлении заброшенной рыбацкой деревушки в надежде найти что-нибудь съестное. Нашел он, как мы потом выяснили, лишь кусок пенопласта из сиденья старого снегохода. Некоторые нас спрашивают, почему мы ему не помогли, почему не накормили. Помимо того, что кормить диких животных противозаконно, белым медведям, чтобы выжить, необходимо около сотни килограммов мяса. Обычно они питаются тюленями, но для этого им необходим участок льда, с которого они могли бы охотиться. Если же льда и выхода к морю нет, и они оказываются на суше длительное время, медведи начинают голодать. У нас не было оружия, и не было с собой никакой еды. Так что мы буквально ничем не могли ему помочь, будучи за сотни миль вдали от ближайшего поселения. Что нам было делать? Единственное, что нам оставалось, — это сделать, глотая слезы, эти снимки в надежде, что они помогут людям со всего мира осознать глобальную проблему, стоящую перед нами сегодня. Да, мы не знаем, почему погибал именно этот медведь, но мы совершенно точно знаем, что если мы не сократим выбросы углекислого газа, таяние льдов продолжится, и другие белые медведи будут умирать от голода. Этими снимками мы пытаемся донести до мира всю серьезность проблемы климатических изменений, их последствий для дикой природы и самих людей в ближайшие десятилетия"".    Источник: инстаграм National Geographic (natgeo)";09 01 2019 16:43:29;1000;290;https://pp.userapi.com/c850428/v850428034/30084/T32C8jJSyy8.jpg
