Text;Date;LikesCount;RepostCount;URLs
"Вниманию природопользователей! Об обращении с твердыми коммунальными отходами  Росприроднадзор Республики Татарстан сообщает:  в качестве минимального обязательного требования применяется дуальная схема накопления (двухконтейнерная), где накапливаются утильные (подлежащие переработке) и неутильные (не подлежащие переработке) отходы. Применение дуальной схемы накопления твердых коммунальных отходов не ограничивает возможности размещения на контейнерных площадках дополнительных отдельных контейнеров для дополнительного разделения ТКО. Первоначально раздельное накопление будет организовано на местах накопления (контейнерных площадках), далее твердые коммунальные отходы будут досортированы на мусоросортировочных станциях, будут извлечены все твердые коммунальные отходы, которые можно вовлечь во вторичный оборот и которые запрещены к захоронению.  В соответствии со статьей 8 Федерального закона от 24 июня 1998 года №?89-ФЗ «Об отходах производства и потребления» (в редакции Федерального закона от 31 декабря 2017 года №?503-ФЗ «О внесении изменений в Федеральный закон „Об отходах производства и потребления“ и отдельные законодательные акты Российской Федерации») с 1 января 2019 года органы местного самоуправления в области обращения с твердыми коммунальными отходами наделяются полномочиями по созданию и содержанию мест (площадок) накопления твердых коммунальных отходов, за исключением установленных законодательством Российской Федерации случаев, когда такая обязанность лежит на других лицах, определению схемы размещения мест (площадок) накопления твердых коммунальных отходов и ведению реестра мест (площадок) накопления твердых коммунальных отходов, организации экологического воспитания и формирования экологической культуры в области обращения с твердыми коммунальными отходами. В соответствии с со. 24.7 Федерального закона «Об отходах производства и потребления» региональные операторы заключают договоры на оказание услуг по обращению с твердыми коммунальными отходами с собственниками твердых коммунальных отходов. Договор на оказание услуг по обращению с твердыми коммунальными отходами является публичным для регионального оператора. Региональный оператор не вправе отказать в заключении договора на оказание услуг по обращению с твердыми коммунальными отходами собственнику твердых коммунальных отходов, которые образуются и места накопления которых находятся в зоне его деятельности. Региональные операторы вправе заключать договоры на оказание услуг по обращению с другими видами отходов с собственниками таких отходов. Собственники твердых коммунальных отходов обязаны заключить договор на оказание услуг по обращению с твердыми коммунальными отходами с региональным оператором, в зоне деятельности которого образуются твердые коммунальные отходы и находятся места их накопления. Договор на оказание услуг по обращению с твердыми коммунальными отходами относится к числу публичных договоров (ст. 426 ГК РФ). Правила обращения с твердыми коммунальными отходами утверждены постановлением Правительства РФ от 12.11.2016 N 1156 «Об обращении с твердыми коммунальными отходами и внесении изменения в постановление Правительства Российской Федерации от 25 августа 2008 г. N 641» (далее Правила). Согласно п. 8 Правил региональный оператор в течение одного месяца со дня заключения соглашения извещает потенциальных потребителей о необходимости заключения в соответствии с Федеральным законом «Об отходах производства и потребления» договора на оказание услуг по обращению с твердыми коммунальными отходами всеми доступными способами, в том числе путем размещения соответствующей информации на своем официальном сайте в информационно-телекоммуникационной сети «Интернет», а также в средствах массовой информации. Потребитель в течение 15 рабочих дней со дня размещения региональным оператором предложения о заключении договора на оказание услуг по обращению с твердыми коммунальными отходами, направляет региональному оператору заявку потребителя и документы в соответствии с Правилами. В случае, если потребитель не направил региональному оператору заявку потребителя и документы в указанный срок, договор на оказание услуг по обращению с твердыми коммунальными отходами считается заключенным на условиях типового договора и вступившим в силу на 16-й рабочий день после размещения региональным оператором предложения о заключении указанного договора на своем официальном сайте в информационно-телекоммуникационной сети «Интернет». До дня заключения договора на оказание услуг по обращению с твердыми коммунальными отходами, услуга по обращению с твердыми коммунальными отходами оказывается региональным оператором в соответствии с условиями типового договора и соглашением и подлежит оплате потребителем в соответствии с условиями типового договора по цене, равной утвержденному в установленном порядке единому тарифу на услугу регионального оператора, с последующим перерасчетом в первый со дня заключения указанного договора расчетный период исходя из цены заключенного договора на оказание услуг по обращению с твердыми коммунальными отходами. Таким образом, собственники отходов обязаны направить заявку на заключение договора региональному оператору. В соответствии «Правилами коммерческого учета объема и (или) массы твердых коммунальных отходов», утвержденных постановлением Правительства Российской Федерации от 3 июня 2016 г. N 505, в целях осуществления расчетов с собственниками твердых коммунальных отходов коммерческий учет твердых коммунальных отходов применяются различные методы: а) расчетным путем исходя из: нормативов накопления твердых коммунальных отходов, выраженных в количественных показателях объема; количества и объема контейнеров для накопления твердых коммунальных отходов, установленных в местах накопления; б) исходя из массы твердых коммунальных отходов, определенной с использованием средств измерения. То есть расчеты с собственниками отходов, могут вестись, как исходя из установленных нормативов накопления, так и исходя из установленных контейнеров и фактического вывоза отходов. С 2018 года плата должна вноситься и начисляться региональными операторами за все количество размещенных ТКО, как образовавшихся в результате деятельности юридических лиц и индивидуальных предпринимателей, так и населения. Юридические лица и индивидуальные предприниматели вносят плату за размещение отходов не относящихся к ТКО. Исключение составляют только лица, осуществляющие хозяйственную и (или) иную деятельность исключительно на объектах IV категории и имеющие соответствующее свидетельство о постановке на учет. В этой связи, необходимо четко определить какие отходы относятся к ТКО. Согласно статье 1 Федерального закона «Об отходах производства и потребления», «твердые коммунальные отходы — отходы, образующиеся в жилых помещениях в процессе потребления физическими лицами, а также товары, утратившие свои потребительские свойства в процессе их использования физическими лицами в жилых помещениях в целях удовлетворения личных и бытовых нужд. К твердым коммунальным отходам также относятся отходы, образующиеся в процессе деятельности юридических лиц, индивидуальных предпринимателей и подобные по составу отходам, образующимся в жилых помещениях в процессе потребления физическими лицами». Таким образом, к твердым коммунальным отходам, образующимся в процессе деятельности юридических лиц, можно отнести только отходы, подобные по составу отходам, образующимся в жилых помещениях. Перечень отходов, утвержден приказом Федеральной службы по надзору в сфере природопользования от 22 мая 2017 г. №?242 «Об утверждении Федерального классификационного каталога отходов». Согласно разъяснению Федеральной службы по надзору в сфере природопользования от 06.12.2017 исх. № АА-10?04?36/26?733, к твердым коммунальным отходам относятся все виды отходов подтипа отходов «Отходы коммунальные твердые» (код 7 31?000 00 00 0), а также другие отходы типа отходов «Отходы коммунальные, подобные коммунальным на производстве, отходы при предоставлении услуг населению» (код 730?000 00 00 0), в случае, если в наименовании подтипа отходов или группы отходов указано, что отходы относятся к твердым коммунальным отходам. Порядок учета в области обращения с отходами утвержден приказом Минприроды России от 1 сентября 2011 г. №?721, которым установлены требования к ведению юридическими лицами и индивидуальными предпринимателями учета образовавшихся, использованных, обезвреженных, переданных другим лицам или полученных от других лиц, размещенных отходах. Согласно утвержденному порядку, учет образованных, переданных специализированным организациям и принятых отходов ведется в разрезе видов отходов, их количеств, а также целей передачи и приема.  Обращаем внимание, что смет с прилегающей территории предприятия, гаража, автозаправочных станций, смет от уборки складских помещений и т. д. не является ТКО.  https://news.ecoindustry.ru/2019/06/vnimaniyu-prirodopolzovatelej/";21 06 2019 8:51:32;33;19;
Отходы от обслуживания автотранспорта;20 06 2019 16:48:27;23;7;
Учёт отходов по 721 Приказу;20 06 2019 16:45:46;46;14;
"Водоохранные зоны: правовой режим использования   Томская межрайонная природоохранная прокуратура разъясняет, что для защиты морей, рек, ручьев, каналов, озер, водохранилищ от загрязнения, засорения, заиления и истощения вод, а также в целях сохранения среды обитания водных биологических ресурсов и других объектов животного и растительного мира федеральным законодательством предусмотрено образование территорий с особым правовым режимом, примыкающих к береговой линии указанных водных объектов — водоохранных зон. В границах водоохранных зон также устанавливаются прибрежные защитные полосы, предусматривающие дополнительные ограничения.  Ширина водоохранных зон и прибрежных защитных полос, а также порядок их определения регламентированы статьей 65 Водного кодекса Российской Федерации. Границы водоохранной зоны озера Байкал устанавливаются Правительством Российской Федерации в соответствии с Федеральным законом от 1 мая 1999 года №?94-ФЗ «Об охране озера Байкал».   Ширина прибрежной защитной полосы устанавливается в зависимости от уклона берега водного объекта и составляет 30 м для обратного или нулевого уклона, 40 м для уклона до трех градусов и 50 м для уклона три и более градуса. Ширина прибрежной защитной полосы реки, озера, водохранилища, имеющих особо ценное рыбохозяйственное значение, устанавливается в размере 200 м независимо от уклона прилегающих земель.  За пределами территорий населенных пунктов ширина водоохранной зоны рек, ручьев, каналов, озер, водохранилищ и ширина их прибрежной защитной полосы устанавливаются в зависимости от соответствующей береговой линии (границы водного объекта), а ширина водоохранной зоны морей и ширина их прибрежной защитной полосы — от линии максимального прилива. При наличии централизованных ливневых систем водоотведения и набережных границы прибрежных защитных полос этих водных объектов совпадают с парапетами набережных, ширина водоохранной зоны на таких территориях зависит от парапета набережной.  Особый правовой режим водоохранных зон выражается, прежде всего, в наличии ряда запретов и ограничений. В соответствии с частью 15 статьи 65 Водного кодекса Российской Федерации в границах водоохранных зон запрещается:  использование сточных вод в целях регулирования плодородия почв; размещение кладбищ, скотомогильников, объектов размещения отходов производства и потребления, химических, взрывчатых, токсичных, отравляющих и ядовитых веществ, пунктов захоронения радиоактивных отходов; осуществление авиационных мер по борьбе с вредными организмами; движение и стоянка транспортных средств (кроме специальных транспортных средств), за исключением их движения по дорогам и стоянки на дорогах и в специально оборудованных местах, имеющих твердое покрытие; размещение автозаправочных станций, складов горюче-смазочных материалов (за исключением случаев, если автозаправочные станции, склады горюче-смазочных материалов размещены на территориях портов, судостроительных и судоремонтных организаций, инфраструктуры внутренних водных путей при условии соблюдения требований законодательства в области охраны окружающей среды и настоящего Кодекса), станций технического обслуживания, используемых для технического осмотра и ремонта транспортных средств, осуществление мойки транспортных средств; размещение специализированных хранилищ пестицидов и агрохимикатов, применение пестицидов и агрохимикатов; сброс сточных, в том числе дренажных, вод; разведка и добыча общераспространенных полезных ископаемых (за исключением случаев, если разведка и добыча общераспространенных полезных ископаемых осуществляются пользователями недр, выполняющими разведку и добычу иных видов полезных ископаемых, в границах предоставленных им в соответствии с законодательством Российской Федерации о недрах горных отводов и (или) геологических отводов на основании утвержденного технического проекта в соответствии со статьей 19.1 Закона Российской Федерации от 21 февраля 1992 года №?2395?1 «О недрах»). В границах прибрежных защитных полос действуют дополнительные ограничения, помимо вышеизложенного, также запрещается:  распашка земель; размещение отвалов размываемых грунтов; выпас сельскохозяйственных животных и организация для них летних лагерей, ванн. Закон допускает проектирование, строительство, реконструкцию и эксплуатацию хозяйственных и иных объектов в границах водоохранных зон при условии оборудования таких объектов сооружениями, обеспечивающими охрану водных объектов от загрязнения, засорения, заиления и истощения вод (централизованными системами водоотведения (канализации), локальными очистными сооружениями для очистки сточных вод, сооружениями для сбора отходов производства и потребления).  В отношении территорий ведения гражданами садоводства или огородничества для собственных нужд, размещенных в границах водоохранных зон и не оборудованных сооружениями для очистки сточных вод, допускается применение приемников, предотвращающих поступление загрязняющих веществ и микроорганизмов в окружающую среду.  За использование прибрежной защитной полосы водного объекта или водоохранной зоны водного объекта с нарушением ограничений хозяйственной и иной деятельности частью 1 статьи 8.42 Кодекса Российской Федерации об административных правонарушениях предусмотрена административная ответственность.  Данные действия влекут наложение административного штрафа:  на граждан — в размере от 3000 до 4500 рублей; на должностных лиц — от 8?000 до 12?000 рублей; на юридических лиц — от 200?000 до 400?000 рублей.   https://news.ecoindustry.ru/2019/06/vodoohrannye-zony/";19 06 2019 12:15:06;44;14;
Обращение с отходами I и II классов опасности (текущая ситуация и перспективы)  Авторы: Елена Есина, Александр Никитин, Андрей Кузнецов, Виктория Маркова, Ксения Вахрушева  В настоящем докладе представлен краткий обзор текущей ситуации, которая сложилась в области обращения с отходами I и II классов опасности в Российской Федерации. Авторы доклада попытались разобраться в том, какой масштаб проблемы в области обращения с отходами I и II классов опасности существует сегодня в России, какой объем отходов накоплен, сколько ежегодно образуется отходов, как работает система учета, какие на сегодняшний день есть мощности для обезвреживания, утилизации, хранения и захоронения этих отходов, а также в других вопросах, касающихся этой области.   Авторы доклада не ставят своей целью занять в рассматриваемом вопросе какую-то определенную позицию и выступить на стороне какой-либо структуры или ведомства. Основная цель доклада — показать, что проблема обращения с отходами I и II классов опасности реально существует и является потенциальной угрозой для людей и окружающей среды, и что для создания работающей системы обращения с этими отходами необходимо сделать несколько важных шагов, начиная от совершенствования нормативно-правовой базы, системы учета и контроля и заканчивая строительством мощностей для обезвреживания, утилизации, хранения и захоронения опасных отходов.  https://news.ecoindustry.ru/2019/06/obrashhenie-s-othodami-3/;19 06 2019 7:59:06;49;21;
Правительство внесло в Госдуму законопроект о правовой регламентации предоставления информации о состоянии окружающей среды  Распоряжение от 15 июня 2019 года №1294-р. Законопроектом предлагается ввести в законодательство определение понятия «экологическая информация» и установить порядок доступа к ней. Предусматривается, что такая информация будет общедоступной, она будет размещаться государственными органами и органами местного самоуправления в интернете в форме открытых данных. Это позволит упростить доступ граждан и юридических лиц к экологической информации.  Проект федерального закона «О внесении изменений в Федеральный закон “Об охране окружающей среды” и отдельные законодательные акты Российской Федерации» (далее – законопроект) подготовлен Минприроды во исполнение поручения Президента России по итогам заседания Госсовета по вопросу «Об экологическом развитии Российской Федерации в интересах будущих поколений» 27 декабря 2016 года (№Пр-140ГС от 24 января 2017 года, подпункт «в» пункта 1).  Законопроектом предлагается ввести в законодательство определение понятия «экологическая информация» и установить порядок доступа к ней. Предусматривается, что такая информация будет общедоступной, она будет размещаться государственными органами и органами местного самоуправления в интернете в форме открытых данных.  В частности, изменениями в Федеральный закон «Об охране окружающей среды» предусматривается, что доступ граждан и юридических лиц к информации о состоянии окружающей среды не может быть ограничен, если другое не предусмотрено законами. Правительство России предлагается наделить полномочием по утверждению перечня такой информации, размещаемой в интернете в форме открытых данных.  Законопроект рассмотрен и одобрен на заседании Правительства Российской Федерации 13 июня 2019 года.  https://news.ecoindustry.ru/2019/06/zakonoproekt-o-pravovoj-reglamentatsii/;19 06 2019 7:41:54;14;4;
Здравствуйте! На связи горе-студент(не эколог), столкнувшийся с экзаменом по экологии. Быть может, здесь найдутся люди, кто сможет помочь с одной-двумя задачками? Нужно провести расчет требуемой степени очистки производственных стоков, и расчет рассеивания загрязняющих веществ в атмосфере от одиночных стационарных источников загрязнения. В долгу не останусь. Актуально весь июнь. Спасибо за внимание, и всего вам хорошего:);18 06 2019 21:35:09;1;0;
Ответы на вопросы, поступившие в Пермский Росприроднадзор   В понедельник, 17 июня, были опубликованы ответы на вопросы, поступившие в Пермский Росприроднадзор по итогам публичных обсуждений правоприменительной практики 29 мая.  Вопросы были следующие:  Работает ли система регулярной переоценки рисков? Был ли опыт изменения категории риска объекта негативного воздействия на окружающую среду в зависимости от фактического воздействия объекта на окружающую среду? Насколько эффективно, по вашему мнению, работает риск-ориентированный подход? Общее количество проверок снизилось? Расчет платы за НВОС для объектов II и III категорий НВОС. Нормирование выбросов ЗВ в атмосферный воздух объектов III категории НВОС. Нормирование сбросов ЗВ в водные объекты, реализация плана снижения сброса ЗВ в водные объекты, получение лимитов на сбросы ЗВ в водные объекты. Есть ли обратная связь после сдачи ПЭК? Нужно ли хранить бумажный вариант отчета ПЭК? Какие нормативные акты регулируют ПЭК? Почему увеличиваются объемы образования ТКО для юридических лиц? В случае окончания срока действия одного из разрешительных документов на объекте I категории необходимо обратиться с заявкой на получение КЭРа или можно обратиться за выдачей конкретного разрешительного документа? С декабря приобретена новая производственная площадка, которая относится ко II категории. Предоставление декларации о воздействии на окружающую среду носит уведомительный характер. Какая дата считается началом действия указанной декларации — день подачи или день, определенный по результатам рассмотрения Управлением? На какую дату ориентироваться при расчете платы за выбросы на данном объекте? В случае если с источника, расположенного на объекте I категории, осуществляется выброс, который превышает значение, указанное в п. 8 «б» постановления Правительства РФ от 13.03.2019 N 262, по 1?3 веществам, необходимо оснащать источник системой автоматического контроля выбросов только данные 1?3 вещества или все вещества, указанные в п. 8 «б»? Государственный реестр объектов НВОС: как происходит проверка объектов? Какое предусмотрено обращение с ТКО в части выданных предприятиями лицензий на обезвреживание от юридических лиц, если исполнитель не является подрядчиком ПКГУП «Теплоэнерго»? Возможно ли передавать ТКО на обезвреживание без участия регионального оператора? О порядке проведения реформы. Надзорные законодательства до 2021 года в Пермском крае в соответствии с посланиями Президента РФ. Какое участие юридических лиц в этой реформе планируется использовать? Взаимодействие Управления и юридических лиц?   https://news.ecoindustry.ru/2019/06/otvety-na-voprosy-3/;18 06 2019 17:30:13;71;31;
Опубликован регламент выдачи удостоверений общественного инспектора   https://news.ecoindustry.ru/2019/06/rosprirodnadzor-opublikoval/;18 06 2019 15:05:23;15;2;
Ответ:  Ситуация не совсем аналогична станциям техобслуживания, т. к. там работы проводятся на территории автосервиса и работниками автосервиса, которые непосредственно осуществляют деятельность, в ходе которой образуются отходы, поэтому отходообразователем по умолчанию является автосервис, если иное не предусмотрено договором на оказание данных услуг, в т. ч. в силу статей 226, 236 Гражданского кодекса Российской Федерации (часть первая) от 30.11.1994 N 51-ФЗ (ред. от 03.08.2018).  С учетом описанных Вами условий, на подрядчика, выполняющего работы на Вашей территории, также можно возложить ответственность за выполнение всех требований предусмотренных действующим законодательством (паспортизация отходов, ведение учета отходов, предоставление статистических сведений. Необходимо прописать соответствующие формулировки в договоре, например, такого плана:  Исполнитель по настоящему договору является образователем и собственником всех отходов, образующихся от его деятельности при выполнении обозначенных работ, оказании услуг. Исполнитель обязуется организовать обращение с данными отходами в соответствии с действующим законодательством, в т. ч. Исполнитель самостоятельно предоставляет предусмотренную экологическую отчетность по данным отходам, вносит плату за размещение данных отходов, разрабатывает соответствующую природоохранную документацию, в т. ч. паспорта на опасные отходы, ведет учет отходов и т. д.  Также целесообразно передать по акту участок проведения работ исполнителю и предусмотреть для него отдельные места накопления отходов.  Если это все будет сделано, то к заказчику ни каких претензий по данным отходам быть не должно.  Единственная проблема, которая может возникнуть — это плата за размещение отходов, не относящихся к ТКО, за тот же строительный мусор от ремонта, т. к. сейчас нормирование привязано к категории объекта негативного воздействия, поэтому есть риск, что надзорные органы будут требовать вносить сверхлимитные платежи. Но опять же при категорировании в принципе у нас не учитываются образующиеся отходы, только отходы, размещаемые на объектах размещения отходов, поэтому пока именно образование отходов не определяет объект негативного воздействия. Поэтому если работы проводятся на объектах IV или III категории, то, возможно, целесообразно будет отчитываться за эти отходы заказчику, а вот если на объектах I или II категории, то есть смысл обратиться за разъяснениями в уполномоченный орган, как все же лучше организовать обращение с отходами в данном случае. Хотя если подрядчик согласится, то все эти проблемы можно переложить на него, пока в рамках действующего законодательства это вполне допустимо.;18 06 2019 12:40:19;22;3;
На земли оформят паспорта — это упростит их изъятие в случае неправильного использования   https://news.ecoindustry.ru/2019/06/na-zemli-oformyat-pasporta/;18 06 2019 10:35:27;9;1;
"Производственный экологический контроль на предприятии при наличии скважин как источников водоснабжения   На вопросы подписчиков журнала «Экология производства» отвечает эксперт сайта ecovopros.ru О.И.Медведева.  Вопрос:  Предприятие — объект 3 категории.  Предприятие осуществляет добычу песка и его обогащение. В процессе добычи в месте расположения земснаряда образовалось озеро. Собственно, добыча песка происходит путем всасывания смеси воды и песка.  В качестве источника водоснабжения предприятие эксплуатирует 2 скважины (одна рабочая, одна резервная).  Вода из скважин используется исключительно на хозяйственно-бытовые нужды. Имеется прибор учета забора воды из скважины, показания фиксируются. Ежеквартально по договору производятся отбор проб воды из скважины и анализ ее на соответствие СанПиН «Питьевая вода…».  На добычу песка и подземных вод имеется лицензия.  Водоотведение предприятия осуществляется следующим образом.  Имеется канализационная сеть, которая обустроена трубами и колодцами. Хозяйственно-бытовые сточные воды предприятия сбрасываются в эту канализационную сеть и самотеком поступают в приемный колодец №?1 для отстаивания. После отстаивания сточная вода из колодца №?1 поступает в колодец №?2 для дополнительного отстаивания. Далее из колодца №?2 стоки поступают на поля фильтрации через систему труб, колодцев и трубок. Удаление осадков из колодцев №?1,2 осуществляется сторонней фекальной машиной по найму.  Получается, что вся система водоотведения, включая поля фильтрации, где происходит всасывание отстоявшихся стоков в грунт, находится под землей.  Данная система водоотведения на предприятии существует уже много лет (примерно с 70-х годов). Также много лет уже не производилась проверка ее технического состояния.  Никаких анализов сточных вод не делается.  В связи с этим возникли такие вопросы.  Какой производственный экологический контроль должен быть организован на предприятии при наличии скважин как источников водоснабжения? Что и в какие разделы включается при этом в программу ПЭК и в отчеты по ПЭК?  Имеет ли право предприятие на законном основании эксплуатировать вышеуказанную систему водоотведения? В случае если предприятие продолжает, несмотря ни на что, ее эксплуатировать, то какой производственный экологический контроль должен быть организован на предприятии? Что и в какие разделы включается при этом в программу ПЭК и в отчеты по ПЭК?  Ответ:  Так как Ваше предприятие относится к объекту III категории, то, согласно ст. 67 Федерального закона от 10.01.2002 №?7-ФЗ «Об охране окружающей среды», Вы обязаны осуществлять производственный экологический контроль (ПЭК) и по результатам его осуществления предоставлять отчет. Требования к содержанию программы ПЭК определены Приказом МПР РФ от 28.02.2018 г. N 74 «Об утверждении требований к содержанию программы производственного экологического контроля, порядка и сроков представления отчета об организации и о результатах осуществления производственного экологического контроля» (Приказ №?74).  В Вашем случае в программу ПЭК необходимо включить Раздел «Производственный контроль в области охраны и использования водных объектов», который должен содержать:  1) мероприятия по учету объема забора (изъятия) водных ресурсов из водных объектов, предусмотренные Порядком ведения собственниками водных объектов и водопользователями учета объема забора (изъятия) водных ресурсов из водных объектов и объема сброса сточных вод и (или) дренажных вод, их качества, утвержденным приказом Минприроды России от 8 июля 2009 г. №?205;  2) программу проведения измерений качества сточных и (или) дренажных вод, разработанную в соответствии с Порядком ведения собственниками водных объектов и водопользователями учета объема забора (изъятия) водных ресурсов из водных объектов и объема сброса сточных вод и (или) дренажных вод, их качества, утвержденным приказом Минприроды России от 8 июля 2009 г. №?205;  3) план-график проведения проверок работы очистных сооружений, включая мероприятия по технологическому контролю эффективности работы очистных сооружений на всех этапах и стадиях очистки сточных вод и обработки осадков (этот пункт применим в том случае, если Ваша система водоотведения включает очистные сооружения (механической, биологической или химической очистки); в том случае, если у Вас эту роль выполняют выгребные ямы или водоотведение осуществляется напрямую в централизованную сеть канализации, нет необходимости включать данный пункт в ПЭК);  4) перечень нормативных документов, стандартов организации, регламентирующих требования к методам производственного контроля в области охраны и использования водных объектов.  Программа проведения измерений качества сточных и (или) дренажных вод должна содержать перечень определяемых загрязняющих веществ и показателей, соответствующий нормативам допустимого сброса (НДС), временным разрешенным сбросам, периодичность отбора и анализа проб сточных вод, места отбора проб, указание аттестованных методик (методов) измерений (Вам это необходимо в том случае, если в отношении Вашего предприятия установлена обязанность в разработке НДС!).  Периодичность отбора и анализа проб сточных вод для объектов III категории устанавливается не менее одного раза в квартал, по показателю токсичности — не менее одного раза в квартал (к Вам это применимо только в том случае, если сбросы осуществляются в водный объект!).  Требования, установленные приказом №?74, содержат общую информацию для всех хозяйствующих субъектов. Вы должны прежде всего подходить к этому вопросу индивидуально. То есть программа ПЭК для Вашего предприятия должна быть разработана с учетом всех видов оказываемого негативного воздействия на окружающую среду. Если говорить конкретно о разделе «Производственный контроль в области охраны и использования водных объектов», то здесь Вашей шпаргалкой будет полученная Вами разрешительная документация — лицензия на добычу недр, содержащая четко прописанные условия и мероприятия, которые Вы должны соблюдать, чтобы не лишиться дальнейшего права на использование водного объекта (в Вашем случае подземного водного объекта). Практически все сведения для ПЭК Вы можете взять оттуда. Остальные требования приказа №?74 Вам необходимо проанализировать с точки зрения применимости к Вашему предприятию.   https://news.ecoindustry.ru/2019/06/proizvodstvennyj-ekologicheskij/";17 06 2019 10:35:50;65;22;
